time,BTC,ETH,XEC,SHIB,DOGE,SOL,XRP,AXS,LUNA,OMG,BUSD,BNB,DOT,ADA,FIL,LTC,TRX,USDT,ATOM,XTZ,LINK,EOS,AVAX,ALGO,STPT,BCH,ICP,ETC,FTT,NFT,OKB,XLM,THETA,UNI,BTT,MATIC,JST,USDC,VET,DYDX,QTUM,ICX,HBAR,FTM,IOST,CRV,SRM,NEAR,XMR,COMP,SUSHI,SLP,FET,ONE,NEO,WIN,1INCH,GRT,COTI,CHZ,BSV,ZEC,RUNE,EGLD,CELO,ZIL,REN,DASH,AAVE,WAVES,FLOW,MANA,ONT,MIOTA,CELR,KSM,SNX,TT,DENT,CAKE,MINA,HT,ENJ,SXP,XEM,SC,YFI,WBTC,AMP,CVC,SAND,POLY,KLAY,AR,RSR,ANKR,HOT,ELF,RVN
1633230000,47923.49,3406.01,0.0002393,8.07e-06,0.2191,170.62,1.043,109.45,44.89,16.97,1.0,429.97,32.15,2.263,70.07,168.26,0.09425,1.001,39.52,7.984,27.23,4.363,70.3,1.806,0.05751,554.47,49.97,53.39,56.69,2.84e-06,18.13,0.3182,6.11,26.26,0.003438,1.338,0.06894,1.0,0.1111,22.41,14.44,2.221,0.4186,1.47,0.05542,2.573,9.248,8.339,255.72,345.75,10.93,0.07071,0.8026,0.1696,42.67,0.0004313,3.119,0.7379,0.5684,0.2862,139.98,115.06,8.513,247.86,6.521,0.09853,1.205,176.6,316.82,28.5,18.49,0.7567,0.842,1.269,0.1438,354.11,10.9,0.01054,0.006131,20.0,4.541,7.963,1.527,2.39,0.1612,0.01614,32017.78,47922.56,0.04991,0.5003,0.7788,0.7664,1.207,56.65,0.03534,0.08621,0.008647,0.6546,0.1122
1633233600,47923.32,3399.72,0.0002358,8.01e-06,0.2189,169.56,1.044,108.35,44.19,16.77,1.0,429.17,31.97,2.261,69.81,167.96,0.09428,1.001,39.61,7.954,27.09,4.355,70.06,1.849,0.05799,552.56,50.01,53.33,56.54,2.86e-06,18.18,0.3149,6.089,26.32,0.003451,1.319,0.06915,1.0,0.1117,22.41,14.2,2.279,0.4176,1.471,0.05576,2.586,9.132,8.252,255.67,344.71,11.02,0.07214,0.8099,0.1753,42.6,0.0004792,3.095,0.7367,0.5684,0.2879,140.22,114.92,8.5,248.1,6.525,0.09979,1.184,176.21,315.63,27.93,18.48,0.7598,0.8449,1.285,0.1452,353.0,10.87,0.01102,0.006357,19.96,4.53,7.87,1.54,2.393,0.1628,0.01619,31907.38,47902.05,0.04958,0.5391,0.7783,0.8329,1.208,56.26,0.0354,0.08628,0.008672,0.6701,0.113
1633237200,48020.9,3419.04,0.0002422,8.13e-06,0.22,172.72,1.05,108.24,45.57,17.4,1.0,432.49,32.23,2.274,70.32,168.96,0.0946,1.001,39.75,8.015,27.37,4.383,70.83,1.83,0.05859,554.64,50.59,53.93,56.83,2.86e-06,18.17,0.3167,6.154,26.44,0.003459,1.327,0.06941,1.0,0.1124,22.17,14.38,2.255,0.4122,1.488,0.05607,2.612,9.154,8.269,256.48,344.58,11.06,0.07129,0.8229,0.1729,43.06,0.0004802,3.15,0.7414,0.5785,0.2902,140.27,116.1,8.544,250.97,6.475,0.1014,1.203,177.1,318.54,27.75,18.83,0.7645,0.8542,1.295,0.1469,354.39,10.98,0.01104,0.006394,20.17,4.53,8.076,1.555,2.414,0.164,0.01624,32037.09,48003.32,0.04985,0.5367,0.7834,0.8206,1.216,57.38,0.03594,0.08688,0.008751,0.6722,0.1134
1633240800,48007.69,3414.33,0.000227,8.06e-06,0.22,172.77,1.048,108.37,45.15,17.42,1.0,433.16,32.23,2.281,70.1,168.6,0.09469,1.0,40.16,8.082,27.26,4.368,70.86,1.839,0.05857,553.05,50.45,53.74,56.75,2.87e-06,18.22,0.3148,6.132,26.29,0.00346,1.314,0.06945,1.0,0.112,22.01,14.28,2.316,0.4123,1.488,0.056,2.612,9.202,8.229,256.27,342.22,11.08,0.0715,0.8158,0.1728,42.94,0.0004801,3.174,0.7412,0.577,0.2908,139.8,115.89,8.751,250.53,6.455,0.101,1.209,176.91,317.78,28.01,18.76,0.7683,0.8556,1.326,0.1459,354.44,10.96,0.01104,0.006146,20.17,4.505,8.115,1.545,2.422,0.1639,0.01627,31935.0,48039.62,0.04943,0.5301,0.7823,0.8126,1.212,57.8,0.0359,0.08706,0.008776,0.6696,0.113
1633244400,47920.59,3394.17,0.0002358,7.99e-06,0.218,171.75,1.044,108.25,44.61,17.58,0.9999,429.46,31.98,2.273,69.6,167.81,0.09438,1.0,39.66,7.961,27.01,4.333,70.16,1.813,0.05846,551.09,49.96,53.43,56.32,2.85e-06,18.1,0.3133,6.082,26.06,0.003444,1.301,0.06887,0.9999,0.1112,22.13,14.19,2.305,0.4085,1.477,0.05543,2.588,9.111,8.16,255.13,339.12,10.99,0.0706,0.8147,0.1735,42.65,0.0004792,3.201,0.7322,0.5784,0.2882,139.45,115.3,8.706,245.88,6.4,0.1007,1.191,175.72,314.58,27.56,18.66,0.7618,0.8522,1.304,0.1442,352.46,10.86,0.01054,0.006042,19.98,4.46,8.001,1.525,2.396,0.1627,0.01608,31712.06,47925.68,0.04924,0.526,0.7756,0.8044,1.208,56.74,0.03549,0.08649,0.008774,0.6659,0.1125
1633248000,47860.86,3394.13,0.0002399,8.04e-06,0.219,172.18,1.046,107.56,43.46,17.55,1.0,428.4,31.86,2.28,69.24,167.86,0.09457,1.001,39.5,8.074,27.0,4.341,70.12,1.812,0.05839,551.36,49.99,53.36,56.29,2.85e-06,18.11,0.3155,6.092,26.03,0.003445,1.306,0.06907,1.0,0.1116,22.06,14.32,2.303,0.4031,1.473,0.05526,2.664,9.137,8.06,255.77,339.55,11.0,0.0707,0.813,0.1722,42.68,0.0004786,3.189,0.7341,0.5851,0.2877,139.32,115.34,8.597,245.81,6.36,0.1019,1.197,176.03,314.19,27.55,18.65,0.7611,0.8555,1.306,0.1441,352.42,10.91,0.01053,0.005906,19.89,4.51,7.746,1.53,2.403,0.1624,0.01619,31851.12,47860.86,0.04934,0.5302,0.7779,0.8078,1.219,56.19,0.03541,0.08653,0.008769,0.6632,0.1125
1633251600,47840.94,3391.34,0.0002401,7.93e-06,0.2175,171.39,1.037,107.09,43.8,17.06,0.9998,425.18,31.78,2.25,69.08,167.65,0.09396,1.001,39.28,8.691,26.83,4.348,69.75,1.798,0.05789,550.65,49.6,53.02,56.06,2.84e-06,17.94,0.313,6.047,25.88,0.003418,1.298,0.06895,1.001,0.1105,22.0,14.19,2.244,0.3993,1.464,0.05497,2.732,9.358,8.042,254.51,336.4,10.92,0.06969,0.8032,0.1709,42.35,0.0004784,3.153,0.7278,0.576,0.2863,139.31,114.67,8.46,244.28,6.31,0.09997,1.181,174.67,312.6,27.44,18.39,0.7569,0.8503,1.289,0.143,348.68,10.84,0.011,0.005901,19.68,4.45,7.888,1.511,2.392,0.1611,0.01592,31611.08,47840.94,0.04921,0.522,0.7741,0.8037,1.221,55.73,0.03512,0.08606,0.008644,0.6603,0.1115
1633255200,47831.96,3391.93,0.0002428,7.91e-06,0.2181,169.72,1.038,108.55,42.86,17.1,1.0,425.71,31.81,2.251,69.17,167.76,0.09429,1.001,38.97,8.495,26.82,4.662,69.6,1.797,0.0574,552.46,49.72,53.13,56.1,2.85e-06,17.86,0.3149,6.048,25.93,0.003426,1.305,0.06923,1.0,0.1103,22.1,13.94,2.24,0.396,1.461,0.05512,2.704,9.169,8.117,256.52,337.09,10.94,0.06984,0.8066,0.172,42.48,0.0004783,3.149,0.7261,0.5854,0.2864,141.15,115.56,8.539,243.85,6.31,0.09962,1.199,175.21,313.38,27.69,18.33,0.7589,0.8565,1.285,0.1425,349.2,10.84,0.011,0.005834,19.7,4.48,7.888,1.506,2.399,0.1613,0.01596,31569.83,47860.13,0.04912,0.52,0.7747,0.7971,1.219,55.63,0.03506,0.08609,0.00864,0.6594,0.1112
1633258800,48009.01,3417.02,0.0002362,8.05e-06,0.2215,171.05,1.054,108.84,43.25,17.39,1.001,429.02,32.12,2.277,69.84,170.77,0.09508,1.001,39.81,8.475,27.23,4.741,70.19,1.831,0.05761,569.39,50.2,54.09,56.63,2.86e-06,18.03,0.3183,6.116,26.17,0.003454,1.325,0.06978,0.9998,0.1124,22.29,13.95,2.266,0.4044,1.475,0.05549,2.715,9.181,8.157,257.95,340.41,11.07,0.07056,0.8096,0.1737,43.81,0.0004801,3.187,0.7392,0.5848,0.2897,144.89,116.9,8.63,246.19,6.318,0.1011,1.208,178.26,316.23,27.73,18.57,0.7646,0.8785,1.304,0.144,352.39,10.93,0.01104,0.005877,19.83,4.52,8.019,1.537,2.425,0.1633,0.0164,31913.59,48043.3,0.0494,0.5261,0.7781,0.7962,1.219,56.17,0.03556,0.08718,0.00872,0.6632,0.1118
1633262400,48003.13,3411.15,0.00024,8.06e-06,0.2221,173.79,1.054,108.01,42.78,17.02,1.0,428.91,32.09,2.274,69.8,169.63,0.09546,1.001,39.35,8.47,27.17,4.828,69.89,1.824,0.0576,570.6,50.05,53.99,56.64,2.87e-06,18.0,0.3186,6.126,26.04,0.003481,1.327,0.07017,0.9998,0.1129,22.46,13.86,2.211,0.4016,1.488,0.05529,2.692,9.179,8.089,258.21,331.32,11.0,0.07003,0.8064,0.1737,44.86,0.00048,3.157,0.7403,0.5789,0.2902,146.12,116.74,8.754,246.02,6.361,0.1009,1.198,178.04,315.48,27.68,18.56,0.7594,0.8779,1.299,0.143,353.77,10.95,0.01104,0.005867,19.82,4.5,8.0,1.536,2.413,0.1638,0.01645,31855.9,48063.1,0.04921,0.5213,0.7757,0.8016,1.215,55.83,0.03576,0.0871,0.008708,0.6642,0.1121
1633266000,48087.18,3439.65,0.00024,8.14e-06,0.2232,177.08,1.082,107.74,43.5,16.69,1.0,431.42,32.62,2.289,70.13,172.24,0.09641,1.001,39.62,8.666,27.55,4.797,70.5,1.928,0.0577,574.16,50.37,54.27,57.25,2.9e-06,18.01,0.3216,6.188,26.28,0.003493,1.34,0.07106,1.0,0.1134,22.52,13.61,2.202,0.4021,1.538,0.05555,2.761,9.199,8.276,259.67,331.46,11.14,0.07034,0.7992,0.1741,45.87,0.0004809,3.142,0.7478,0.5814,0.2918,145.66,117.96,8.807,247.47,6.301,0.1017,1.192,179.65,321.98,27.8,18.61,0.7646,0.9191,1.315,0.1447,355.68,11.13,0.01106,0.005847,19.85,4.51,8.043,1.547,2.481,0.1659,0.0166,32024.51,48120.7,0.04895,0.5156,0.7863,0.7946,1.234,55.78,0.03675,0.08795,0.008741,0.6645,0.1126
1633269600,47984.27,3425.76,0.0002419,8.06e-06,0.2219,175.23,1.072,108.62,44.02,16.66,0.9996,429.64,32.22,2.28,69.79,170.73,0.09541,1.0,39.27,8.641,27.33,4.757,71.11,1.939,0.05806,569.57,50.14,54.12,56.71,2.88e-06,17.97,0.3182,6.142,26.05,0.003488,1.325,0.07026,1.0,0.1126,22.76,13.6,2.209,0.3998,1.517,0.05526,2.851,9.149,8.129,260.07,329.78,11.03,0.07153,0.7999,0.173,45.44,0.0004798,3.117,0.7495,0.5838,0.2903,144.72,116.99,8.643,246.54,6.295,0.1009,1.192,177.73,318.56,27.58,18.6,0.7619,0.909,1.299,0.144,352.29,10.99,0.01104,0.005824,19.77,4.49,7.986,1.535,2.471,0.1655,0.01646,31886.57,48032.25,0.04927,0.5155,0.7852,0.8119,1.23,55.85,0.03716,0.08769,0.008759,0.6629,0.112
1633273200,47909.0,3406.29,0.0002399,8.02e-06,0.22,172.63,1.062,117.39,43.23,16.3,1.0,426.75,31.96,2.268,68.97,169.37,0.09467,1.001,38.57,8.464,26.97,4.716,70.04,1.906,0.05797,566.3,49.65,53.45,56.32,2.85e-06,17.87,0.3143,6.073,25.94,0.003455,1.312,0.06976,1.001,0.1106,22.41,13.32,2.154,0.3937,1.495,0.05505,2.919,8.97,8.034,259.81,329.21,10.9,0.07109,0.795,0.1708,44.71,0.0004791,3.091,0.7415,0.5789,0.288,143.44,115.94,8.633,244.91,6.241,0.09991,1.17,175.97,314.46,27.02,18.61,0.752,0.8992,1.285,0.1418,348.68,10.84,0.01102,0.005723,19.7,4.49,7.938,1.52,2.433,0.1636,0.01641,31600.51,47956.91,0.04913,0.5094,0.7981,0.7962,1.217,54.47,0.03673,0.08636,0.008707,0.6571,0.1108
1633276800,48069.83,3422.72,0.0002399,8.45e-06,0.2212,174.33,1.069,122.54,43.66,16.38,1.0,429.79,32.0,2.272,69.47,170.55,0.09501,1.001,38.82,8.325,27.1,4.731,69.89,1.91,0.05816,568.73,49.92,53.89,56.57,2.92e-06,17.91,0.3154,6.123,26.19,0.003468,1.321,0.06996,0.9999,0.1118,22.05,13.38,2.165,0.3979,1.5,0.05528,2.921,8.993,8.095,261.31,329.05,10.94,0.07174,0.7976,0.1723,44.8,0.0004807,3.121,0.7406,0.5769,0.2895,144.21,116.86,8.739,245.64,6.266,0.1001,1.193,177.14,314.85,27.17,18.65,0.7554,0.9046,1.296,0.1437,349.86,10.97,0.01106,0.005716,19.77,4.49,8.146,1.526,2.452,0.1638,0.01653,31650.31,48117.9,0.04885,0.5104,0.8099,0.8009,1.224,55.33,0.03712,0.0868,0.008682,0.6613,0.1111
1633280400,48929.98,3464.79,0.00024,8.83e-06,0.2235,176.97,1.082,124.69,43.69,16.29,1.0,433.55,32.38,2.296,70.2,173.49,0.09565,0.9998,39.23,8.523,27.52,4.764,70.12,1.923,0.05823,577.13,50.5,54.61,57.52,2.92e-06,17.85,0.3177,6.185,26.38,0.003496,1.337,0.07092,1.0,0.1131,22.13,13.56,2.188,0.4029,1.51,0.05596,2.921,9.019,8.142,261.87,331.05,11.05,0.07252,0.7986,0.178,45.05,0.0004893,3.118,0.7518,0.5695,0.2929,146.35,117.73,8.749,248.56,6.304,0.1008,1.207,179.28,320.84,27.39,18.74,0.7613,0.9093,1.305,0.1439,353.81,11.04,0.01076,0.005821,20.0,4.59,8.162,1.539,2.492,0.1655,0.01684,31958.84,48929.98,0.04916,0.5133,0.8143,0.8004,1.238,56.76,0.03712,0.08765,0.008689,0.6694,0.1123
1633284000,48871.04,3467.67,0.0002421,8.72e-06,0.2238,175.96,1.082,125.39,43.53,16.48,1.001,435.97,32.42,2.296,70.12,173.98,0.09591,1.001,39.47,8.333,27.87,4.73,70.03,1.95,0.05865,575.04,50.75,54.52,57.94,2.91e-06,17.93,0.319,6.204,26.46,0.003548,1.333,0.07078,1.0,0.1129,22.33,13.56,2.17,0.4002,1.519,0.05569,2.901,9.12,8.176,260.63,330.21,11.08,0.07254,0.799,0.1814,45.03,0.0004887,3.15,0.749,0.57,0.2945,145.54,117.93,8.937,250.75,6.377,0.1007,1.221,180.09,316.84,27.53,18.92,0.7673,0.9047,1.302,0.1437,352.22,11.03,0.01124,0.005791,19.98,4.6,8.186,1.543,2.482,0.1697,0.0168,32011.56,48871.04,0.04938,0.5098,0.8086,0.8025,1.234,56.4,0.03685,0.08742,0.009157,0.6675,0.1131
1633287600,48827.04,3470.06,0.0002348,8.52e-06,0.2226,175.73,1.081,126.04,43.41,16.4,1.0,433.65,32.39,2.287,70.12,172.7,0.09612,1.001,39.42,8.397,27.92,4.742,69.82,1.946,0.05859,574.43,50.95,54.26,57.78,2.92e-06,17.95,0.3191,6.184,26.44,0.003617,1.333,0.07062,1.0,0.1131,22.33,13.63,2.175,0.4005,1.507,0.05559,2.905,9.047,8.135,260.83,330.16,11.11,0.07273,0.8137,0.184,45.2,0.0004883,3.139,0.7422,0.5699,0.2932,145.7,118.01,8.921,250.72,6.317,0.1007,1.211,180.07,317.19,27.42,18.73,0.7644,0.9124,1.3,0.1431,352.69,11.01,0.01123,0.00583,19.92,4.63,8.188,1.544,2.475,0.1676,0.01674,32014.69,48789.04,0.04897,0.5113,0.8003,0.8144,1.237,56.88,0.03782,0.0871,0.0096,0.6652,0.1126
1633291200,48465.29,3425.74,0.0002315,8.45e-06,0.2215,173.52,1.065,125.85,42.86,16.21,1.0,432.01,32.02,2.26,69.2,171.08,0.09533,1.001,38.68,8.268,27.76,4.678,68.97,1.935,0.05816,570.44,50.42,53.89,57.14,2.9e-06,17.98,0.3151,6.115,26.25,0.003577,1.319,0.07023,1.0,0.1121,22.26,13.43,2.17,0.3945,1.466,0.05533,2.868,8.937,8.045,257.98,327.1,10.91,0.07496,0.8097,0.1793,44.91,0.0004847,3.097,0.7321,0.5599,0.2872,143.94,117.33,8.729,248.29,6.254,0.09955,1.192,178.35,313.06,27.24,18.76,0.7556,0.8988,1.278,0.1415,347.57,10.87,0.01115,0.005687,19.8,4.54,8.134,1.535,2.438,0.1676,0.01668,31682.76,48641.5,0.04892,0.5063,0.8266,0.8188,1.227,55.54,0.03692,0.08577,0.009513,0.6577,0.1116
1633294800,47791.09,3394.26,0.0002271,8.31e-06,0.2195,169.39,1.045,128.02,42.45,16.2,1.0,426.97,31.72,2.241,68.4,169.69,0.09418,1.0,38.51,8.311,27.24,4.62,68.15,1.917,0.05783,567.28,49.55,53.28,56.66,2.84e-06,17.85,0.3109,6.045,25.82,0.003506,1.299,0.06951,1.0,0.1091,22.04,13.26,2.12,0.389,1.456,0.05475,2.841,8.764,7.909,255.86,322.22,10.75,0.07284,0.7933,0.1824,43.85,0.0004779,3.042,0.7212,0.5539,0.2834,143.61,116.61,8.608,246.46,6.2,0.09798,1.186,175.54,309.58,26.78,18.95,0.7501,0.8829,1.26,0.1395,342.21,10.63,0.01099,0.005567,19.58,4.47,8.116,1.51,2.409,0.1646,0.01637,31251.42,47791.09,0.04883,0.5077,0.8377,0.8177,1.228,55.15,0.03625,0.08494,0.009256,0.65,0.1097
1633298400,48015.73,3409.67,0.000227,8.44e-06,0.2206,170.92,1.052,133.16,42.98,16.76,1.0,429.76,31.93,2.251,69.06,170.82,0.09476,1.001,38.78,8.465,27.47,4.65,68.71,1.97,0.0581,571.02,50.0,53.65,56.8,2.87e-06,17.94,0.3145,6.069,25.92,0.00355,1.305,0.07027,1.0,0.1103,23.39,13.98,2.148,0.392,1.461,0.0551,2.864,8.888,7.99,256.79,325.76,10.78,0.07276,0.7946,0.1793,44.33,0.0004802,3.066,0.7311,0.5575,0.2859,145.1,118.5,8.69,249.63,6.25,0.09897,1.201,177.27,309.43,26.89,19.13,0.7589,0.9016,1.264,0.1416,345.02,10.72,0.01104,0.00566,19.62,4.47,8.118,1.53,2.429,0.1647,0.01662,31485.68,48015.73,0.04873,0.5087,0.8397,0.822,1.223,56.51,0.03662,0.08572,0.009378,0.6591,0.1108
1633302000,48234.05,3420.14,0.000231,8.57e-06,0.2218,173.06,1.055,137.6,42.79,16.54,1.0,430.64,32.11,2.254,69.1,170.64,0.095,1.001,38.77,8.698,27.58,4.638,68.73,1.987,0.05836,571.57,50.3,53.72,56.75,2.88e-06,18.07,0.315,6.121,26.02,0.003556,1.326,0.07069,1.0,0.1105,23.56,13.96,2.164,0.3995,1.468,0.05534,2.813,8.988,8.036,259.5,326.63,10.82,0.07627,0.7962,0.181,44.46,0.0004823,3.081,0.7371,0.5618,0.2873,145.38,118.89,8.738,254.39,6.312,0.09968,1.212,178.03,310.52,27.09,19.16,0.768,0.9046,1.212,0.1437,346.51,10.7,0.01109,0.00578,19.71,4.507,8.128,1.551,2.446,0.1647,0.01656,31361.68,48223.97,0.04937,0.5183,0.868,0.8414,1.229,57.45,0.03682,0.08643,0.009435,0.6666,0.1112
1633305600,47915.57,3370.99,0.000231,8.72e-06,0.2187,169.69,1.044,133.12,41.98,16.26,1.0,423.68,31.55,2.226,68.32,169.15,0.0936,1.001,37.87,8.743,26.99,4.559,67.85,1.925,0.0575,561.57,49.2,52.87,55.66,2.84e-06,17.76,0.3091,5.997,25.54,0.00351,1.29,0.06985,1.0,0.109,24.86,13.72,2.175,0.3938,1.431,0.05441,2.764,8.771,7.858,255.58,321.49,10.59,0.08006,0.7754,0.1735,43.73,0.0004792,3.038,0.7215,0.5474,0.2828,143.79,117.44,8.479,248.11,6.188,0.0984,1.165,174.75,304.83,26.55,18.57,0.7552,0.8863,1.194,0.1409,342.74,10.52,0.01102,0.005663,19.42,4.48,8.129,1.6,2.398,0.1635,0.0163,30920.22,47901.77,0.04947,0.5101,0.8284,0.927,1.216,55.39,0.03581,0.08509,0.009399,0.657,0.1097
1633309200,47831.82,3375.83,0.0002314,8.67e-06,0.2209,170.08,1.043,139.22,42.53,16.51,1.0,423.31,31.63,2.22,67.79,168.71,0.09384,1.0,37.58,8.622,26.97,4.56,67.78,2.008,0.0574,559.63,49.13,52.79,55.56,2.87e-06,17.57,0.3079,6.002,25.57,0.003501,1.291,0.06941,1.0,0.1086,25.06,13.69,2.196,0.3914,1.437,0.05415,2.747,8.709,7.735,258.48,322.52,10.54,0.07677,0.7719,0.1738,43.51,0.0004783,3.031,0.7245,0.547,0.2834,143.35,117.52,8.431,247.1,6.161,0.09808,1.157,174.44,304.47,26.47,18.6,0.7536,0.8849,1.195,0.1478,343.58,10.57,0.011,0.005705,19.25,4.41,8.043,1.596,2.405,0.1653,0.0162,30873.24,47831.82,0.04964,0.5209,0.844,0.9587,1.213,55.77,0.03578,0.08473,0.009352,0.6802,0.109
1633312800,47707.66,3360.92,0.000233,8.5e-06,0.2196,168.52,1.039,142.99,41.98,16.07,1.0,416.84,31.15,2.205,66.86,166.79,0.09306,1.001,37.21,8.379,26.73,4.504,66.84,1.986,0.05677,555.79,48.67,52.27,55.12,2.84e-06,17.41,0.3056,5.989,25.31,0.003476,1.265,0.06893,1.0,0.1071,24.37,13.37,2.106,0.3885,1.42,0.05391,2.762,8.586,7.667,257.43,318.15,10.47,0.07888,0.7594,0.171,43.12,0.0004771,2.995,0.7147,0.5413,0.2807,140.79,115.24,8.304,244.54,6.095,0.09697,1.139,172.75,302.89,26.12,18.52,0.7437,0.8757,1.18,0.1465,338.92,10.45,0.01097,0.005646,19.02,4.4,7.927,1.563,2.38,0.1641,0.01597,30720.95,47707.66,0.04977,0.5237,0.8383,0.9646,1.203,55.1,0.03535,0.08383,0.009248,0.6755,0.1075
1633316400,47504.86,3338.22,0.0002329,8.28e-06,0.2162,167.17,1.028,137.92,42.43,15.69,1.0,413.81,30.91,2.175,66.36,165.76,0.09227,1.001,36.99,8.337,26.35,4.478,66.36,2.023,0.05606,549.16,48.11,51.79,54.78,2.81e-06,17.25,0.303,5.905,25.18,0.003439,1.257,0.0683,1.0,0.1062,25.45,13.24,2.069,0.3845,1.414,0.05294,2.705,8.509,7.639,256.38,312.67,10.41,0.07494,0.7602,0.1687,42.67,0.000475,2.974,0.7079,0.5351,0.2777,140.61,114.4,8.239,240.52,6.081,0.09617,1.13,171.35,300.14,25.89,18.34,0.7371,0.8709,1.176,0.1506,336.38,10.38,0.01093,0.005708,18.99,4.34,7.846,1.548,2.348,0.1689,0.01589,30380.55,47504.86,0.05031,0.5024,0.8197,0.9414,1.199,54.16,0.03527,0.08333,0.009311,0.6663,0.1064
1633320000,47785.02,3356.35,0.0002304,8.45e-06,0.2161,170.08,1.033,140.4,44.54,15.87,1.0,417.21,31.12,2.189,67.15,166.46,0.09249,1.001,37.25,8.454,26.54,4.509,66.85,2.037,0.05591,552.39,48.58,51.96,55.12,2.78e-06,17.38,0.3021,5.931,25.34,0.003417,1.275,0.0681,0.9998,0.1065,25.59,13.27,2.109,0.3877,1.426,0.05316,2.738,8.553,7.76,257.51,316.69,10.51,0.07532,0.7694,0.1719,43.05,0.0004779,3.016,0.7175,0.5414,0.2789,141.73,114.77,8.368,242.46,6.149,0.09667,1.142,172.55,302.2,26.15,18.33,0.739,0.8726,1.192,0.1524,338.94,10.49,0.01051,0.005907,19.25,4.36,7.947,1.555,2.364,0.1609,0.01598,30565.27,47785.02,0.05147,0.4995,0.8204,0.9532,1.205,55.43,0.03548,0.08382,0.009216,0.6646,0.1076
1633323600,47813.74,3366.54,0.000228,8.43e-06,0.2166,167.89,1.036,138.82,45.52,15.99,1.0,419.06,31.15,2.189,67.16,166.79,0.09232,1.001,37.44,8.35,26.57,4.502,66.84,2.041,0.05594,552.23,48.46,52.04,55.54,2.78e-06,17.42,0.3023,5.928,25.41,0.00343,1.278,0.06807,0.9999,0.1063,25.98,13.33,2.125,0.3909,1.427,0.05322,2.774,8.581,7.77,257.24,318.3,10.5,0.07847,0.7786,0.1728,43.03,0.0004781,3.022,0.7177,0.5427,0.2793,142.29,114.8,8.45,244.04,6.18,0.097,1.148,172.37,303.2,26.26,18.29,0.7462,0.8716,1.195,0.153,339.22,10.5,0.01052,0.00606,19.25,4.37,8.012,1.639,2.369,0.1616,0.016,30524.66,47838.53,0.0518,0.5059,0.8204,0.9494,1.214,55.89,0.03558,0.08389,0.00929,0.678,0.1084
1633327200,47752.03,3349.5,0.0002309,8.36e-06,0.2154,167.05,1.032,146.18,45.11,15.91,1.0,417.53,30.99,2.177,67.17,166.32,0.09207,1.001,37.44,8.354,26.37,4.493,66.61,2.058,0.05539,550.58,48.31,51.9,55.2,2.78e-06,17.25,0.3013,5.912,25.24,0.003421,1.269,0.06823,1.0,0.1066,25.56,13.25,2.098,0.3861,1.414,0.05329,2.784,8.538,7.698,255.38,316.41,10.43,0.08062,0.7774,0.1711,42.93,0.0004775,3.001,0.7141,0.5388,0.2783,141.92,114.51,8.36,240.58,6.111,0.09661,1.14,172.38,301.69,26.09,18.37,0.7451,0.8709,1.2,0.1547,337.5,10.46,0.01051,0.005895,19.11,4.31,7.957,1.678,2.363,0.1602,0.01597,30332.95,47730.38,0.05133,0.5024,0.8572,0.9379,1.217,55.34,0.03521,0.08333,0.009263,0.6749,0.1086
1633330800,47866.87,3379.82,0.0002301,8.48e-06,0.2164,169.7,1.04,148.44,47.07,16.87,0.9995,422.69,31.26,2.196,67.5,167.95,0.09252,1.001,38.01,8.667,26.66,4.555,67.49,2.072,0.05553,555.73,49.2,52.31,55.79,2.85e-06,17.37,0.3046,5.989,25.5,0.003425,1.287,0.06871,1.002,0.1074,25.34,13.58,2.146,0.3906,1.44,0.05367,2.864,8.707,7.826,257.72,323.57,10.58,0.08139,0.7846,0.1747,43.51,9.4e-05,3.058,0.7197,0.5465,0.2834,142.64,116.03,8.495,241.97,6.102,0.09853,1.154,174.24,305.7,26.47,18.49,0.7856,0.8755,1.209,0.1527,342.29,10.54,0.01053,0.006219,19.39,4.31,7.968,1.661,2.374,0.1602,0.01609,30640.83,47892.05,0.05091,0.5043,0.8461,0.9396,1.212,55.38,0.03603,0.08417,0.009416,0.6817,0.1098
1633334400,47668.68,3349.74,0.0002297,8.5e-06,0.2152,167.19,1.034,151.49,46.59,17.14,1.0,420.53,30.91,2.183,67.12,166.8,0.09195,1.0,37.42,8.6,26.41,4.502,66.78,2.076,0.0553,552.48,48.49,52.12,55.13,2.86e-06,17.22,0.302,5.949,25.26,0.003426,1.274,0.068,0.9999,0.1072,25.93,13.48,2.146,0.3877,1.421,0.05319,2.808,8.541,7.727,254.98,319.04,10.39,0.08334,0.77,0.1753,43.08,9.4e-05,3.0,0.7123,0.5415,0.28,142.2,114.98,8.458,238.49,6.066,0.09757,1.133,172.37,301.33,26.44,18.88,0.7876,0.8681,1.204,0.1502,336.66,10.36,0.01049,0.006197,19.4,4.29,8.007,1.634,2.351,0.1608,0.01595,30370.0,47668.68,0.05059,0.5044,0.8604,0.9346,1.205,56.15,0.03538,0.08313,0.009315,0.674,0.108
