time,BTC,ETH,XEC,SHIB,DOGE,SOL,XRP,AXS,LUNA,OMG,BUSD,BNB,DOT,ADA,FIL,LTC,TRX,USDT,ATOM,XTZ,LINK,EOS,AVAX,ALGO,STPT,BCH,ICP,ETC,FTT,NFT,OKB,XLM,THETA,UNI,BTT,MATIC,JST,USDC,VET,DYDX,QTUM,ICX,HBAR,FTM,IOST,CRV,SRM,NEAR,XMR,COMP,SUSHI,SLP,FET,ONE,NEO,WIN,1INCH,GRT,COTI,CHZ,BSV,ZEC,RUNE,EGLD,CELO,ZIL,REN,DASH,AAVE,WAVES,FLOW,MANA,ONT,MIOTA,CELR,KSM,SNX,TT,DENT,CAKE,MINA,HT,ENJ,SXP,XEM,SC,YFI,WBTC,AMP,CVC,SAND,POLY,KLAY,AR,RSR,ANKR,HOT,ELF,RVN
1633384920,48974.76,3402.33,0.000229,1.404e-05,0.2386,167.09,1.038,138.04,47.98,16.66,0.999,426.01,31.09,2.191,68.93,167.87,0.09247,1.0,36.86,8.358,26.6,4.534,65.68,1.932,0.05583,549.01,48.23,52.45,55.64,3.26e-06,17.64,0.3073,5.985,25.29,0.003436,1.275,0.06811,0.9996,0.1094,23.31,13.58,2.179,0.4062,1.403,0.05289,2.773,8.544,7.635,263.19,314.87,10.46,0.09486,0.7446,0.1769,43.07,0.0004599,3.175,0.7134,0.5271,0.2815,143.99,116.07,8.933,242.07,5.966,0.09776,1.167,173.99,302.31,26.16,20.71,0.7661,0.8605,1.202,0.142,339.24,10.36,0.01077,0.005716,19.34,4.283,8.077,1.585,2.338,0.1627,0.01616,30756.23,48925.51,0.05147,0.5069,0.8244,0.9148,1.295,52.7,0.03497,0.08232,0.009305,0.6692,0.1092
1633384980,48943.05,3401.32,0.0002294,1.399e-05,0.2379,167.07,1.037,138.09,47.93,16.65,1.0,425.7,31.05,2.19,68.84,167.82,0.09247,1.001,36.85,8.345,26.59,4.535,65.49,1.929,0.0558,548.65,48.14,52.47,55.62,3.27e-06,17.64,0.3068,5.981,25.25,0.003435,1.275,0.06806,1.0,0.1094,23.35,13.57,2.177,0.4057,1.401,0.05286,2.784,8.527,7.635,262.8,314.59,10.44,0.09524,0.743,0.1773,43.05,0.0004598,3.174,0.7131,0.5273,0.2815,143.84,116.04,8.902,242.16,5.961,0.09776,1.167,173.85,301.88,26.13,20.51,0.763,0.8602,1.203,0.1419,339.13,10.35,0.01077,0.005714,19.34,4.28,8.057,1.584,2.338,0.1632,0.01615,30750.98,48979.01,0.05133,0.5058,0.8237,0.9138,1.297,52.76,0.03475,0.08224,0.009299,0.67,0.1091
1633385040,48878.29,3396.42,0.0002294,1.386e-05,0.2375,167.06,1.036,138.01,47.92,16.67,0.9999,425.07,30.98,2.188,68.66,167.62,0.09236,0.9998,36.78,8.327,26.55,4.527,65.4,1.928,0.05572,547.93,48.08,52.35,55.52,3.27e-06,17.64,0.3065,5.978,25.19,0.00344,1.274,0.06806,1.0,0.1092,23.32,13.57,2.176,0.4046,1.398,0.05288,2.758,8.51,7.615,262.72,313.98,10.42,0.09469,0.7426,0.177,43.03,0.0004599,3.17,0.7116,0.5271,0.2812,143.75,115.89,8.876,241.8,5.957,0.09754,1.162,173.62,301.6,26.15,20.74,0.7631,0.859,1.191,0.1417,338.73,10.34,0.01075,0.005706,19.31,4.275,8.043,1.582,2.336,0.1624,0.01613,30698.24,48908.45,0.0514,0.5029,0.8221,0.9126,1.296,52.64,0.03498,0.08216,0.009027,0.6706,0.109
1633385100,48944.22,3398.88,0.0002294,1.394e-05,0.2379,167.44,1.037,138.34,47.99,16.75,0.9999,425.41,31.05,2.188,68.82,167.83,0.09239,1.0,36.83,8.339,26.59,4.532,65.44,1.928,0.0558,548.66,48.19,52.36,55.59,3.27e-06,17.65,0.3071,5.981,25.24,0.00344,1.275,0.06801,0.9998,0.1092,23.27,13.59,2.178,0.4045,1.401,0.05289,2.766,8.525,7.621,262.67,314.2,10.44,0.09578,0.7427,0.1766,43.05,0.0004605,3.179,0.7138,0.5255,0.282,143.94,115.93,8.915,241.59,5.957,0.09782,1.167,173.73,301.91,26.16,20.81,0.7647,0.8595,1.201,0.1419,339.18,10.34,0.01077,0.005744,19.32,4.29,8.049,1.585,2.335,0.1625,0.01591,30722.38,48977.86,0.05126,0.504,0.8228,0.06208,1.303,52.81,0.03524,0.08233,0.009027,0.6705,0.1089
1633385160,48839.99,3395.01,0.0002294,1.371e-05,0.2374,167.19,1.036,138.21,47.82,16.75,1.002,424.27,31.01,2.185,68.59,167.62,0.0924,1.0,36.79,8.336,26.55,4.525,65.35,1.927,0.05568,547.87,48.08,52.27,55.49,3.27e-06,17.63,0.3065,5.982,25.2,0.003439,1.273,0.06804,1.002,0.1092,23.24,13.55,2.174,0.4055,1.397,0.05286,2.76,8.511,7.609,262.42,313.3,10.43,0.09659,0.7426,0.1763,43.01,0.0004598,3.177,0.7138,0.5252,0.2819,143.69,115.8,8.889,241.47,5.961,0.09759,1.164,173.33,301.3,26.26,20.84,0.764,0.8594,1.199,0.1416,338.79,10.33,0.01074,0.005772,19.28,4.28,8.029,1.58,2.331,0.1623,0.01589,30730.47,48922.09,0.05119,0.5032,0.8215,0.92,1.301,52.69,0.0349,0.08226,0.009027,0.6698,0.1088
1633385220,48871.72,3393.84,0.0002294,1.377e-05,0.2371,167.19,1.036,138.22,47.92,16.78,0.9994,424.95,31.05,2.186,68.59,167.56,0.09231,1.001,36.87,8.346,26.56,4.531,65.43,1.927,0.05571,548.21,48.11,52.28,55.51,3.27e-06,17.65,0.3067,5.982,25.24,0.003428,1.273,0.06801,1.0,0.1091,23.24,13.56,2.17,0.4052,1.4,0.05278,2.761,8.53,7.604,262.59,313.46,10.43,0.09659,0.7422,0.1759,42.99,0.0004607,3.166,0.7117,0.5258,0.2815,143.88,115.92,8.872,241.57,5.967,0.09759,1.164,173.53,301.04,26.26,20.56,0.762,0.8582,1.199,0.1417,338.34,10.34,0.01075,0.0001997,19.28,4.279,8.039,1.58,2.33,0.1636,0.01588,30693.74,48939.17,0.05119,0.5031,0.8244,0.9197,1.305,52.73,0.03498,0.08218,0.009027,0.6696,0.1088
1633385280,48876.74,3389.6,0.0002294,1.369e-05,0.2362,167.02,1.036,138.02,47.9,16.78,0.9997,424.83,31.07,2.189,68.61,167.44,0.09235,1.0,36.81,8.334,26.56,4.526,65.5,1.925,0.05572,548.35,48.11,52.31,55.48,3.28e-06,17.65,0.3066,5.977,25.23,0.003435,1.272,0.06804,1.0,0.1091,23.27,13.56,2.169,0.4051,1.4,0.05279,2.761,8.53,7.61,262.24,313.61,10.43,0.09679,0.7422,0.1761,43.02,0.0004611,3.17,0.7119,0.5263,0.2815,143.89,115.94,8.874,241.74,5.961,0.0978,1.164,173.47,301.31,26.25,20.55,0.7624,0.8585,1.193,0.1417,338.6,10.33,0.01075,0.005729,19.28,4.28,8.048,1.581,2.333,0.162,0.01613,30699.48,48918.57,0.05124,0.5033,0.8217,0.9221,1.305,52.74,0.03519,0.08223,0.009027,0.6689,0.1088
1633385340,48897.13,3390.26,0.0002263,1.367e-05,0.2362,167.15,1.035,137.98,47.84,16.75,1.0,424.87,31.09,2.192,68.77,167.62,0.09235,1.0,36.89,8.343,26.56,4.526,65.5,1.928,0.05574,548.63,48.14,52.32,55.52,3.29e-06,17.67,0.307,5.975,25.24,0.003424,1.272,0.06808,1.0,0.1093,23.27,13.56,2.171,0.4058,1.402,0.05281,2.759,8.538,7.616,262.72,313.48,10.44,0.09713,0.743,0.1761,43.0,0.0004606,3.173,0.7115,0.5261,0.2818,143.9,116.03,8.883,241.89,5.966,0.09781,1.164,173.99,301.65,26.12,20.58,0.7624,0.8591,1.193,0.1423,338.61,10.33,0.01076,0.00573,19.28,4.285,8.044,1.582,2.334,0.1581,0.01587,30731.85,48921.45,0.05126,0.5041,0.8217,0.9188,1.308,52.71,0.03495,0.08241,0.009027,0.6696,0.1088
1633385400,48876.09,3388.17,0.0002263,1.359e-05,0.2363,167.44,1.035,138.12,47.88,16.74,0.9997,424.81,31.09,2.19,68.63,167.53,0.09237,1.0,36.88,8.339,26.56,4.526,65.43,1.926,0.05572,548.37,48.13,52.31,55.53,3.3e-06,17.74,0.3067,5.973,25.23,0.003422,1.273,0.06803,0.9999,0.1093,23.26,13.56,2.17,0.4052,1.401,0.05292,2.761,8.534,7.615,262.56,313.53,10.43,0.09765,0.7437,0.1764,43.0,0.0004603,3.18,0.7117,0.5265,0.2818,143.84,115.98,8.871,241.69,5.963,0.09772,1.164,173.9,301.46,26.13,20.57,0.7624,0.8589,1.202,0.1422,338.61,10.33,0.01075,0.00576,19.28,4.28,8.035,1.583,2.333,0.162,0.01564,30728.4,48891.29,0.0513,0.5035,0.8231,0.915,1.306,52.74,0.03495,0.08229,0.00908,0.6702,0.109
1633385460,48883.4,3389.24,0.0002263,1.349e-05,0.2365,167.62,1.035,138.2,47.9,16.72,1.0,424.89,31.08,2.191,68.65,167.55,0.09239,1.0,36.9,8.334,26.55,4.526,65.45,1.925,0.05573,548.47,48.18,52.36,55.51,3.3e-06,17.73,0.3066,5.972,25.24,0.003423,1.271,0.06806,1.0,0.1093,23.22,13.56,2.171,0.4056,1.403,0.05297,2.761,8.544,7.611,262.65,313.83,10.42,0.0967,0.7426,0.1764,42.99,0.0004603,3.181,0.7118,0.5278,0.2819,143.91,116.0,8.876,241.73,5.963,0.09765,1.164,173.98,301.46,26.11,20.78,0.7624,0.8588,1.203,0.1423,338.81,10.34,0.01075,0.0001997,19.29,4.282,8.036,1.584,2.329,0.1636,0.01564,30747.66,48906.73,0.05141,0.5038,0.8208,0.9219,1.306,52.75,0.03491,0.08229,0.009027,0.6712,0.1086
1633385520,48852.99,3386.0,0.0002263,1.35e-05,0.2363,167.74,1.035,138.0,47.76,16.69,0.9999,424.48,31.06,2.189,68.62,167.37,0.09238,1.0,36.88,8.32,26.55,4.527,65.35,1.926,0.05569,548.13,48.19,52.32,55.42,3.3e-06,17.65,0.3068,5.965,25.23,0.003439,1.27,0.06803,1.0,0.1092,23.23,13.55,2.17,0.4057,1.402,0.05325,2.757,8.536,7.611,262.44,313.41,10.41,0.09593,0.7425,0.1763,42.98,0.0004598,3.18,0.7115,0.527,0.2819,143.82,116.08,8.851,241.68,5.963,0.09757,1.164,173.81,301.42,26.1,20.56,0.7623,0.8593,1.202,0.1417,338.51,10.34,0.01075,0.005756,19.28,4.278,8.039,1.581,2.329,0.162,0.01563,30724.53,48895.43,0.0514,0.5046,0.8212,0.9131,1.305,52.91,0.03494,0.08227,0.009075,0.6701,0.1089
1633385580,48836.44,3383.54,0.0002263,1.348e-05,0.2361,167.5,1.034,138.05,47.79,16.65,1.0,424.44,31.04,2.187,68.61,167.2,0.09237,1.0,36.84,8.306,26.53,4.523,65.29,1.924,0.05567,547.94,48.13,52.32,55.43,3.32e-06,17.67,0.3067,5.963,25.2,0.003417,1.268,0.06804,1.0,0.1092,23.17,13.53,2.17,0.4055,1.399,0.05274,2.756,8.531,7.609,262.3,313.3,10.41,0.09602,0.7415,0.176,42.96,0.0004596,3.174,0.7104,0.527,0.2816,143.77,115.94,8.864,241.22,5.965,0.09742,1.162,173.61,301.32,26.28,20.78,0.7623,0.8574,1.201,0.1416,338.58,10.33,0.01074,0.0001997,19.25,4.28,8.034,1.581,2.326,0.1626,0.0159,30583.82,48858.32,0.0514,0.5043,0.8214,0.9123,1.305,52.75,0.03492,0.08221,0.009027,0.6696,0.1089
1633385640,48790.75,3381.73,0.0002263,1.353e-05,0.2355,167.47,1.033,137.83,47.71,16.69,1.0,424.09,30.99,2.186,68.42,167.05,0.09236,1.0,36.82,8.289,26.52,4.519,65.23,1.925,0.05513,547.88,48.14,52.23,55.35,3.33e-06,17.64,0.3064,5.962,25.18,0.003416,1.268,0.06797,0.9999,0.109,23.12,13.52,2.163,0.4047,1.397,0.05289,2.754,8.521,7.616,262.1,312.95,10.38,0.09618,0.7414,0.1759,42.91,0.00046,3.174,0.7105,0.5267,0.2818,143.69,115.83,8.85,241.56,5.967,0.09756,1.161,173.5,300.55,26.08,20.7,0.7626,0.8573,1.2,0.142,338.07,10.32,0.01073,0.0001997,19.23,4.28,8.026,1.58,2.326,0.162,0.01561,30679.62,48832.18,0.05144,0.5043,0.8195,0.9124,1.304,52.94,0.03486,0.08217,0.009027,0.6709,0.1085
1633385700,48869.38,3387.95,0.0002263,1.359e-05,0.2358,168.03,1.034,138.0,47.77,16.67,0.9996,424.98,31.05,2.186,68.59,167.14,0.09245,1.0,36.82,8.313,26.55,4.523,65.39,1.928,0.05522,548.76,48.21,52.23,55.47,3.35e-06,17.69,0.307,5.967,25.24,0.003422,1.273,0.0681,1.001,0.1092,23.23,13.55,2.172,0.4053,1.402,0.05278,2.762,8.544,7.614,262.38,313.35,10.4,0.09629,0.7422,0.176,43.07,0.0004612,3.178,0.7115,0.5288,0.2823,143.92,116.02,8.855,241.95,5.965,0.09774,1.165,173.83,301.19,26.13,20.65,0.7629,0.8588,1.193,0.1422,339.47,10.33,0.01075,0.00576,19.26,4.281,8.019,1.58,2.328,0.1622,0.01591,30729.07,48888.12,0.05195,0.5062,0.822,0.06208,1.307,52.97,0.03496,0.08229,0.009027,0.6735,0.1089
1633385760,48879.33,3388.04,0.0002263,1.371e-05,0.2361,168.0,1.035,137.42,47.79,16.67,1.0,425.02,31.07,2.188,68.58,167.29,0.09253,1.0,36.89,8.307,26.57,4.523,65.4,1.932,0.05523,548.43,48.24,52.3,55.48,3.35e-06,17.79,0.307,5.97,25.24,0.003438,1.274,0.0681,1.0,0.1091,23.18,13.55,2.17,0.4053,1.401,0.05279,2.765,8.545,7.615,262.24,313.41,10.4,0.09693,0.7424,0.1769,42.99,0.0004622,3.183,0.7113,0.5273,0.2823,143.9,116.04,8.857,241.61,5.967,0.09772,1.166,173.86,301.36,26.28,20.51,0.7629,0.8584,1.199,0.1422,339.47,10.33,0.01075,0.0001997,19.28,4.284,8.026,1.582,2.327,0.1628,0.01589,30724.29,48923.3,0.05193,0.5058,0.8217,0.915,1.308,53.08,0.03497,0.08225,0.009287,0.6735,0.1089
1633385820,48815.49,3380.92,0.0002263,1.369e-05,0.2359,167.57,1.033,136.91,47.62,16.6,0.9993,424.47,31.08,2.187,68.48,167.04,0.09251,1.0,36.8,8.282,26.49,4.519,65.22,1.926,0.05516,548.62,48.14,52.28,55.35,3.36e-06,17.65,0.3065,5.955,25.19,0.003415,1.271,0.06802,0.9995,0.1091,23.12,13.52,2.17,0.4049,1.398,0.05288,2.76,8.525,7.596,261.85,313.14,10.38,0.09653,0.7407,0.1765,43.06,0.0004621,3.174,0.7097,0.5261,0.2814,143.76,115.89,8.848,241.44,5.953,0.09748,1.161,173.89,300.87,26.06,20.59,0.7607,0.8607,1.187,0.1421,339.11,10.31,0.01074,0.00537,19.24,4.28,8.02,1.58,2.325,0.1627,0.01591,30692.61,48815.49,0.05232,0.505,0.8191,0.9128,1.303,53.06,0.03487,0.08209,0.009027,0.6721,0.1089
1633385880,48830.65,3380.15,0.0002263,1.371e-05,0.2361,167.49,1.034,136.77,47.77,16.56,1.0,424.14,31.0,2.185,68.48,167.12,0.09248,1.0,36.81,8.286,26.48,4.519,65.24,1.926,0.05518,547.88,48.1,52.23,55.35,3.37e-06,17.64,0.3067,5.952,25.19,0.003414,1.271,0.06801,0.9999,0.1089,23.04,13.52,2.172,0.4045,1.4,0.05323,2.751,8.527,7.603,261.73,312.57,10.35,0.09688,0.7412,0.1763,42.94,0.0004621,3.172,0.7101,0.5262,0.2815,143.81,115.88,8.84,241.08,5.946,0.0974,1.163,173.69,300.75,26.07,20.37,0.7604,0.8592,1.186,0.1421,338.79,10.31,0.01074,0.0001997,19.25,4.282,8.03,1.577,2.324,0.1631,0.01589,30655.88,48809.37,0.05227,0.5049,0.8199,0.9136,1.302,52.8,0.03482,0.08208,0.009027,0.6734,0.1085
1633385940,48841.03,3379.87,0.0002263,1.383e-05,0.236,167.4,1.034,136.47,47.84,16.54,1.0,424.09,30.99,2.186,68.47,167.04,0.09249,1.0,36.75,8.279,26.48,4.518,65.2,1.925,0.05519,548.0,48.04,52.2,55.38,3.39e-06,17.64,0.3063,5.954,25.18,0.003438,1.27,0.06804,1.0,0.109,23.09,13.52,2.173,0.4045,1.399,0.05324,2.752,8.525,7.6,261.69,312.54,10.32,0.09768,0.7411,0.1764,42.95,0.0004618,3.174,0.7104,0.5278,0.2816,143.84,115.9,8.84,240.98,5.946,0.09748,1.161,173.58,300.41,26.07,20.38,0.7602,0.8598,1.201,0.1421,339.0,10.31,0.01075,0.0001997,19.23,4.288,8.014,1.578,2.324,0.1629,0.01612,30666.56,48839.12,0.05234,0.505,0.82,0.9148,1.303,53.04,0.03481,0.08208,0.009027,0.6723,0.1089
1633386000,48888.78,3382.62,0.0002263,1.384e-05,0.2362,167.59,1.035,135.89,47.86,16.54,0.9999,424.35,30.99,2.186,68.49,167.05,0.09257,1.0,36.69,8.291,26.48,4.519,65.32,1.927,0.05524,548.53,48.08,52.24,55.45,3.42e-06,17.68,0.3063,5.96,25.2,0.003416,1.272,0.06806,1.0,0.109,23.17,13.53,2.172,0.4045,1.402,0.05329,2.755,8.526,7.602,261.9,312.63,10.33,0.09823,0.7408,0.1763,42.96,0.0004619,3.181,0.7099,0.5274,0.2813,143.98,116.01,8.849,241.12,5.944,0.09748,1.16,173.61,300.43,26.1,20.53,0.7609,0.86,1.202,0.1423,339.29,10.31,0.01076,0.00575,19.23,4.291,8.032,1.577,2.326,0.1635,0.01588,30672.82,48871.61,0.05232,0.5053,0.8204,0.9147,1.303,53.09,0.0349,0.08217,0.009027,0.6731,0.1084
1633386060,48888.3,3381.59,0.0002263,1.369e-05,0.2363,167.6,1.035,136.05,47.83,16.54,0.9994,424.25,30.98,2.186,68.45,167.05,0.09264,1.0,36.7,8.287,26.48,4.521,65.31,1.927,0.05524,548.44,48.06,52.25,55.42,3.44e-06,17.75,0.306,5.955,25.19,0.003415,1.271,0.06804,0.9996,0.109,23.05,13.53,2.17,0.4044,1.402,0.05329,2.752,8.516,7.587,261.89,313.36,10.33,0.09719,0.7406,0.1765,43.04,0.000462,3.184,0.7098,0.5277,0.2813,143.93,115.96,8.861,240.97,5.951,0.09729,1.16,173.61,300.67,26.09,20.26,0.7602,0.8606,1.202,0.1423,339.17,10.31,0.01076,0.0001997,19.23,4.294,8.027,1.576,2.326,0.1625,0.01564,30692.45,48888.3,0.05233,0.5054,0.82,0.9142,1.303,52.9,0.03487,0.08215,0.009027,0.6742,0.109
1633386120,48887.22,3382.36,0.0002263,1.377e-05,0.2367,167.53,1.034,136.24,47.78,16.57,1.0,424.15,30.98,2.187,68.37,167.03,0.09267,1.0,36.69,8.308,26.48,4.519,65.22,1.927,0.05524,548.51,48.09,52.26,55.48,3.46e-06,17.68,0.3062,5.954,25.18,0.003416,1.27,0.06802,0.9998,0.1089,23.13,13.56,2.169,0.4045,1.402,0.0529,2.755,8.508,7.592,261.55,313.43,10.32,0.09674,0.7402,0.1766,43.05,0.0004616,3.176,0.7097,0.5274,0.2811,143.88,115.91,8.861,240.92,5.955,0.09746,1.158,173.65,300.51,26.09,20.26,0.76,0.8599,1.197,0.1418,339.25,10.32,0.01076,0.005716,19.21,4.294,8.017,1.576,2.324,0.1637,0.01588,30676.95,48875.1,0.05227,0.5046,0.8203,0.9142,1.298,52.9,0.03483,0.08217,0.009027,0.6737,0.109
1633386180,48911.12,3384.57,0.0002263,1.37e-05,0.237,167.93,1.035,136.13,47.9,16.63,0.9995,424.26,30.99,2.188,68.5,167.17,0.09273,0.9998,36.69,8.345,26.5,4.528,65.3,1.931,0.05576,548.23,48.09,52.33,55.52,3.48e-06,17.69,0.3061,5.957,25.22,0.003418,1.272,0.0681,1.0,0.1091,23.1,13.57,2.172,0.4045,1.404,0.05282,2.761,8.518,7.596,261.87,313.7,10.32,0.09731,0.7407,0.1764,42.98,0.0004623,3.174,0.711,0.529,0.2816,143.9,115.92,8.879,240.99,5.958,0.09763,1.162,173.68,300.66,26.27,20.28,0.7606,0.8614,1.203,0.1423,339.35,10.33,0.01076,0.00572,19.22,4.29,8.013,1.576,2.327,0.1644,0.01591,30722.38,48940.88,0.05203,0.5046,0.8202,0.9122,1.298,52.92,0.03488,0.08223,0.009027,0.6759,0.1089
1633386240,48943.35,3384.74,0.0002263,1.369e-05,0.2367,167.83,1.037,135.88,48.03,16.66,0.9999,424.58,30.99,2.188,68.49,167.24,0.09279,1.0,36.76,8.339,26.52,4.533,65.39,1.929,0.05531,548.38,48.34,52.37,55.53,3.52e-06,17.68,0.3059,5.956,25.22,0.003419,1.272,0.06813,1.0,0.1091,23.08,13.58,2.175,0.4045,1.405,0.05286,2.759,8.53,7.601,261.51,313.72,10.32,0.09701,0.7403,0.177,43.06,0.0004617,3.176,0.7109,0.5283,0.2817,143.94,116.0,8.87,241.19,5.961,0.0978,1.162,173.94,300.79,26.12,20.52,0.7618,0.8614,1.204,0.1424,339.72,10.33,0.01077,0.005754,19.23,4.29,8.027,1.576,2.326,0.1645,0.01615,30726.64,48909.49,0.05164,0.5054,0.82,0.9143,1.298,52.96,0.03492,0.08223,0.009027,0.6739,0.1091
1633386300,48896.51,3383.39,0.0002263,1.353e-05,0.2365,167.49,1.036,135.49,47.92,16.61,0.9992,424.03,30.96,2.189,68.44,167.18,0.09281,1.0,36.74,8.327,26.49,4.527,65.18,1.926,0.05525,548.21,48.38,52.24,55.47,3.56e-06,17.73,0.3055,5.955,25.2,0.003417,1.27,0.06811,0.9993,0.109,23.12,13.57,2.181,0.4045,1.404,0.05281,2.759,8.523,7.594,261.84,313.32,10.32,0.09683,0.7425,0.1766,43.05,0.0004616,3.178,0.7105,0.528,0.2812,143.76,115.88,8.87,240.86,5.962,0.09756,1.162,173.78,300.9,26.1,20.61,0.7604,0.8601,1.198,0.1418,339.02,10.34,0.01076,0.005718,19.22,4.295,8.008,1.576,2.328,0.1631,0.01565,30723.37,48904.79,0.05164,0.5056,0.82,0.9114,1.297,52.95,0.03521,0.08224,0.009067,0.6723,0.109
1633386360,48892.08,3382.01,0.0002263,1.354e-05,0.2362,167.47,1.035,135.63,47.89,16.59,1.0,423.94,30.94,2.187,68.42,167.11,0.09279,1.0,36.71,8.318,26.48,4.526,65.17,1.928,0.05525,548.08,48.3,52.27,55.43,3.53e-06,17.66,0.3056,5.95,25.19,0.003416,1.27,0.06808,1.0,0.109,23.17,13.58,2.171,0.4041,1.403,0.05293,2.758,8.526,7.593,261.82,313.07,10.3,0.09673,0.7399,0.1769,43.02,0.0004615,3.177,0.7099,0.5276,0.2811,143.74,115.87,8.871,240.74,5.962,0.09756,1.16,173.62,300.54,26.09,20.39,0.7604,0.8604,1.198,0.1418,338.88,10.33,0.01076,0.005716,19.22,4.3,8.018,1.576,2.328,0.1654,0.01613,30709.12,48870.04,0.05224,0.5047,0.8199,0.9143,1.297,53.05,0.03488,0.08206,0.009027,0.672,0.109
1633386420,48914.48,3384.72,0.0002263,1.362e-05,0.2364,167.69,1.036,135.72,48.09,16.59,0.9999,424.38,30.97,2.188,68.47,167.18,0.09275,1.0,36.74,8.324,26.49,4.527,65.15,1.934,0.05527,547.84,48.34,52.33,55.5,3.48e-06,17.75,0.3059,5.953,25.21,0.003419,1.272,0.0681,1.0,0.1092,23.17,13.59,2.174,0.4045,1.406,0.053,2.76,8.531,7.606,261.89,313.23,10.31,0.09711,0.7395,0.1768,43.06,0.0004616,3.18,0.7104,0.5286,0.2812,143.81,115.93,8.873,240.81,5.958,0.09756,1.162,173.65,300.87,26.1,20.38,0.76,0.8614,1.185,0.1423,339.22,10.34,0.01076,0.00572,19.27,4.294,8.007,1.577,2.328,0.1575,0.01565,30710.32,48963.39,0.05224,0.5052,0.8202,0.9142,1.297,52.94,0.03485,0.08213,0.009027,0.6722,0.1091
1633386480,48871.27,3381.16,0.0002263,1.36e-05,0.2359,167.54,1.036,135.32,48.02,16.58,1.0,423.81,30.93,2.187,68.42,167.06,0.09269,1.0,36.72,8.321,26.46,4.526,65.1,1.932,0.05522,547.36,48.3,52.2,55.43,3.43e-06,17.65,0.3056,5.943,25.18,0.003415,1.27,0.0681,1.0,0.1091,23.13,13.57,2.175,0.4039,1.403,0.05278,2.762,8.514,7.595,261.56,312.9,10.29,0.09636,0.7399,0.1765,43.03,0.0004606,3.177,0.7091,0.5283,0.2809,143.73,115.77,8.865,240.74,5.951,0.09751,1.158,173.4,300.61,26.28,20.42,0.7608,0.8605,1.184,0.1422,338.68,10.32,0.01075,0.005748,19.26,4.3,7.971,1.574,2.326,0.1649,0.01613,30689.28,48920.14,0.05241,0.5052,0.8199,0.9134,1.296,52.98,0.03483,0.08208,0.009027,0.672,0.1085
1633386540,48888.8,3382.85,0.0002263,1.363e-05,0.2363,167.72,1.035,135.35,48.15,16.59,1.0,424.16,30.94,2.187,68.55,167.1,0.0926,1.0,36.72,8.324,26.47,4.524,65.12,1.93,0.05524,547.55,48.32,52.27,55.49,3.42e-06,17.75,0.3061,5.95,25.19,0.003438,1.27,0.06813,1.0,0.1091,23.21,13.58,2.172,0.4039,1.405,0.05298,2.762,8.528,7.592,261.51,313.43,10.29,0.09628,0.7397,0.1768,43.03,0.0004613,3.18,0.7098,0.5293,0.281,143.78,115.87,8.878,240.73,5.959,0.09749,1.161,173.6,300.47,26.11,20.68,0.7605,0.8606,1.185,0.1423,338.62,10.31,0.01076,0.0001997,19.26,4.299,8.017,1.573,2.325,0.1645,0.0159,30697.28,48916.01,0.05227,0.5044,0.8199,0.9152,1.295,53.09,0.03483,0.08205,0.009027,0.6722,0.1085
1633386600,48920.67,3380.85,0.0002263,1.372e-05,0.2366,167.66,1.035,135.86,48.1,16.55,1.0,424.29,30.95,2.187,68.67,167.04,0.09262,1.0,36.79,8.323,26.49,4.525,65.11,1.933,0.05528,547.91,48.31,52.24,55.48,3.45e-06,17.76,0.306,5.947,25.19,0.003415,1.271,0.06812,0.9998,0.1091,23.19,13.58,2.178,0.4036,1.406,0.05301,2.766,8.531,7.602,261.73,313.51,10.29,0.09605,0.7407,0.1765,42.94,0.0004614,3.181,0.7102,0.5296,0.2812,143.88,115.84,8.879,240.9,5.968,0.09763,1.16,173.57,300.63,26.3,20.48,0.7611,0.8604,1.183,0.1424,339.02,10.33,0.01076,0.005747,19.27,4.29,8.017,1.576,2.327,0.1575,0.01589,30704.48,48920.9,0.05197,0.5048,0.8216,0.923,1.296,53.13,0.03492,0.08205,0.009094,0.6731,0.1089
1633386660,48958.91,3386.12,0.0002263,1.385e-05,0.2368,167.91,1.036,135.77,48.0,16.59,1.0,424.79,31.06,2.189,68.79,167.23,0.09279,1.001,36.81,8.344,26.53,4.531,65.16,1.931,0.05532,548.34,48.39,52.34,55.55,3.46e-06,17.7,0.3062,5.963,25.2,0.00342,1.271,0.06816,1.0,0.1093,23.19,13.6,2.18,0.4047,1.409,0.05337,2.769,8.538,7.618,261.88,313.69,10.32,0.09613,0.7412,0.1766,43.04,0.0004612,3.187,0.7116,0.5314,0.2816,143.89,115.93,8.895,241.26,5.972,0.09763,1.162,173.71,300.73,26.19,20.9,0.7625,0.8624,1.205,0.143,339.43,10.35,0.01077,0.005756,19.29,4.303,8.029,1.577,2.33,0.1625,0.01591,30746.69,48963.3,0.05193,0.5048,0.8224,0.9302,1.296,53.07,0.03497,0.08228,0.009027,0.6728,0.1089
